,Name,Matlabel,Fish,Time,Date_cam
606,180710_170109,0,0,16:01:19,180710_1
607,180710_170115,0,0,16:01:25,180710_1
608,180710_170124,0,0,16:01:35,180710_1
609,180710_170134,0,0,16:01:45,180710_1
610,180710_170140,0,0,16:01:51,180710_1
611,180710_170148,0,0,16:01:58,180710_1
612,180710_170158,0,0,16:02:09,180710_1
613,180710_170204,0,0,16:02:14,180710_1
614,180710_170209,0,0,16:02:20,180710_1
615,180710_170215,0,0,16:02:26,180710_1
616,180710_170301,0,0,16:02:31,180710_1
617,180710_170306,0,0,16:03:11,180710_1
618,180710_170313,0,0,16:03:23,180710_1
619,180710_170318,0,0,16:03:29,180710_1
620,180710_170324,0,0,16:03:35,180710_1
621,180710_170333,0,0,16:03:43,180710_1
622,180710_170341,0,0,16:03:52,180710_1
623,180710_170347,0,0,16:03:58,180710_1
624,180710_170354,0,0,16:04:05,180710_1
625,180710_170401,0,0,16:04:11,180710_1
626,180710_171302,0,0,16:13:13,180710_1
627,180710_171309,0,0,16:13:20,180710_1
628,180710_171318,0,0,16:13:28,180710_1
629,180710_171323,0,0,16:13:34,180710_1
630,180710_171330,0,0,16:13:41,180710_1
631,180710_171336,0,0,16:13:46,180710_1
632,180710_171342,0,0,16:13:52,180710_1
633,180710_171347,0,0,16:13:58,180710_1
634,180710_171353,0,0,16:14:03,180710_1
635,180710_171359,0,0,16:14:10,180710_1
636,180710_171407,0,0,16:14:17,180710_1
637,180710_171413,0,0,16:14:23,180710_1
638,180710_171456,0,0,16:15:06,180710_1
639,180710_171501,0,0,16:15:11,180710_1
640,180710_171506,0,0,16:15:17,180710_1
641,180710_171513,0,0,16:15:23,180710_1
642,180710_171520,0,0,16:15:30,180710_1
643,180710_171527,0,0,16:15:38,180710_1
644,180710_171534,0,0,16:15:45,180710_1
645,180710_171540,0,0,16:15:51,180710_1
646,180710_172503,0,0,16:25:13,180710_1
647,180710_172508,0,0,16:25:18,180710_1
648,180710_172518,0,0,16:25:29,180710_1
649,180710_172525,0,0,16:25:36,180710_1
650,180710_172531,0,0,16:25:42,180710_1
651,180710_172536,0,0,16:25:47,180710_1
652,180710_172544,0,0,16:25:55,180710_1
653,180710_172550,0,0,16:26:01,180710_1
654,180710_172556,0,0,16:26:07,180710_1
655,180710_172604,0,0,16:26:15,180710_1
656,180710_172612,0,0,16:26:23,180710_1
657,180710_172653,0,0,16:26:30,180710_1
658,180710_172657,0,0,16:27:04,180710_1
659,180710_172702,0,0,16:27:13,180710_1
660,180710_172708,0,0,16:27:18,180710_1
661,180710_172714,0,0,16:27:25,180710_1
662,180710_172721,0,0,16:27:32,180710_1
663,180710_173703,0,0,16:37:13,180710_1
664,180710_173708,0,0,16:37:18,180710_1
665,180710_173713,0,0,16:37:24,180710_1
666,180710_173719,0,0,16:37:30,180710_1
667,180710_173725,0,0,16:37:35,180710_1
668,180710_173730,0,0,16:37:41,180710_1
669,180710_173736,0,0,16:37:46,180710_1
670,180710_173741,0,0,16:37:52,180710_1
671,180710_173747,0,0,16:37:58,180710_1
672,180710_173754,0,0,16:38:05,180710_1
673,180710_173802,0,0,16:38:13,180710_1
674,180710_173808,0,0,16:38:18,180710_1
675,180710_173847,0,0,16:38:58,180710_1
676,180710_173852,0,0,16:39:03,180710_1
677,180710_173858,0,0,16:39:09,180710_1
678,180710_173907,0,0,16:39:17,180710_1
679,180710_173912,0,0,16:39:23,180710_1
680,180710_174903,0,0,16:49:13,180710_1
681,180710_174909,0,0,16:49:20,180710_1
682,180710_174915,0,0,16:49:25,180710_1
683,180710_174920,0,0,16:49:31,180710_1
684,180710_174926,0,0,16:49:36,180710_1
685,180710_174931,0,0,16:49:42,180710_1
686,180710_174938,0,0,16:49:49,180710_1
687,180710_174944,0,0,16:49:54,180710_1
688,180710_174949,0,0,16:50:00,180710_1
689,180710_174957,0,0,16:50:08,180710_1
690,180710_175003,0,0,16:50:14,180710_1
691,180710_175009,0,0,16:50:19,180710_1
692,180710_175055,0,0,16:51:06,180710_1
693,180710_175100,0,0,16:51:11,180710_1
694,180710_175106,0,0,16:51:16,180710_1
695,180710_175111,0,0,16:51:22,180710_1
696,180710_175118,0,0,16:51:28,180710_1
697,180710_175125,0,0,16:51:36,180710_1
698,180710_175131,0,0,16:51:42,180710_1
699,180710_175137,0,0,16:51:47,180710_1
700,180710_175144,0,0,16:51:54,180710_1
701,180710_175149,0,0,16:52:00,180710_1
702,180710_175157,0,0,16:52:08,180710_1
703,180710_175205,0,0,16:52:16,180710_1
704,180710_180103,0,0,17:01:13,180710_1
705,180710_180108,0,0,17:01:18,180710_1
706,180710_180113,0,0,17:01:24,180710_1
707,180710_180122,0,0,17:01:33,180710_1
708,180710_180131,0,0,17:01:41,180710_1
709,180710_180136,0,0,17:01:47,180710_1
710,180710_180142,0,0,17:01:53,180710_1
711,180710_180150,0,0,17:02:01,180710_1
712,180710_180156,0,0,17:02:06,180710_1
713,180710_180201,0,0,17:02:12,180710_1
714,180710_180207,0,0,17:02:17,180710_1
715,180710_180212,0,0,17:02:23,180710_1
716,180710_180252,0,0,17:03:02,180710_1
717,180710_180257,0,0,17:03:08,180710_1
718,180710_180303,0,0,17:03:13,180710_1
719,180710_180309,0,0,17:03:19,180710_1
720,180710_180317,0,0,17:03:27,180710_1
721,180710_180323,0,0,17:03:34,180710_1
722,180710_180329,0,0,17:03:40,180710_1
723,180710_180335,0,0,17:03:45,180710_1
724,180710_181303,0,0,17:13:13,180710_1
725,180710_181308,0,0,17:13:19,180710_1
726,180710_181314,0,0,17:13:24,180710_1
727,180710_181322,0,0,17:13:33,180710_1
728,180710_181327,0,0,17:13:38,180710_1
729,180710_181334,0,0,17:13:45,180710_1
730,180710_181340,0,0,17:13:51,180710_1
731,180710_181346,0,0,17:13:57,180710_1
732,180710_181352,0,0,17:14:03,180710_1
733,180710_181400,0,0,17:14:11,180710_1
734,180710_181406,0,0,17:14:17,180710_1
735,180710_181415,0,0,17:14:26,180710_1
736,180710_181455,0,0,17:15:06,180710_1
737,180710_181502,0,0,17:15:12,180710_1
738,180710_181507,0,0,17:15:18,180710_1
739,180710_181513,0,0,17:15:23,180710_1
740,180710_181519,0,0,17:15:29,180710_1
741,180710_181524,0,0,17:15:35,180710_1
742,180710_181530,0,0,17:15:40,180710_1
743,180710_181536,0,0,17:15:46,180710_1
744,180710_181544,0,0,17:15:55,180710_1
745,180710_181551,0,0,17:16:02,180710_1
746,180710_181558,0,0,17:16:09,180710_1
747,180710_181607,0,0,17:16:18,180710_1
748,180710_182505,0,0,17:25:15,180710_1
749,180710_182510,0,0,17:25:20,180710_1
750,180710_182655,0,0,17:25:26,180710_1
751,180710_182659,0,0,17:27:06,180710_1
752,180710_182707,0,0,17:27:17,180710_1
753,180710_182712,0,0,17:27:23,180710_1
754,180710_182719,0,0,17:27:30,180710_1
755,180710_182725,0,0,17:27:36,180710_1
756,180710_182731,0,0,17:27:41,180710_1
757,180710_182737,0,0,17:27:47,180710_1
758,180710_182745,0,0,17:27:56,180710_1
759,180710_182752,0,0,17:28:03,180710_1
760,180710_182802,0,0,17:28:13,180710_1
761,180710_182810,0,0,17:28:20,180710_1
762,180710_183703,0,0,17:37:13,180710_1
763,180710_183709,1,1,17:37:20,180710_1
764,180710_183715,0,0,17:37:26,180710_1
765,180710_183722,0,0,17:37:32,180710_1
766,180710_183727,0,0,17:37:38,180710_1
767,180710_183733,0,0,17:37:44,180710_1
768,180710_183739,0,0,17:37:49,180710_1
769,180710_183744,0,0,17:37:55,180710_1
770,180710_183753,0,0,17:38:04,180710_1
771,180710_183759,0,0,17:38:10,180710_1
772,180710_183805,0,0,17:38:15,180710_1
773,180710_183811,0,0,17:38:22,180710_1
774,180710_183852,0,0,17:39:02,180710_1
775,180710_183857,0,0,17:39:08,180710_1
776,180710_183903,0,0,17:39:14,180710_1
777,180710_183909,0,0,17:39:20,180710_1
778,180710_183915,0,0,17:39:25,180710_1
779,180710_183922,0,0,17:39:32,180710_1
780,180710_183928,0,0,17:39:39,180710_1
781,180710_183934,1,3,17:39:45,180710_1
782,180710_183941,1,2,17:39:52,180710_1
783,180710_183947,1,1,17:39:58,180710_1
784,180710_183953,0,0,17:40:04,180710_1
785,180710_184001,0,0,17:40:12,180710_1
786,180710_184902,0,0,17:49:13,180710_1
787,180710_185053,0,0,17:49:20,180710_1
788,180710_185100,0,0,17:51:10,180710_1
789,180710_185105,0,0,17:51:16,180710_1
790,180710_185111,0,0,17:51:22,180710_1
791,180710_185117,0,0,17:51:28,180710_1
792,180710_185122,0,0,17:51:33,180710_1
793,180710_185128,0,0,17:51:39,180710_1
794,180710_185134,0,0,17:51:44,180710_1
795,180710_185139,0,0,17:51:50,180710_1
796,180710_185146,0,0,17:51:56,180710_1
797,180710_185154,1,1,17:52:04,180710_1
798,180710_185200,1,2,17:52:10,180710_1
799,180710_190103,0,0,18:01:13,180710_1
800,180710_190108,0,0,18:01:19,180710_1
801,180710_190114,0,0,18:01:24,180710_1
802,180710_190119,0,0,18:01:30,180710_1
803,180710_190125,0,0,18:01:36,180710_1
804,180710_190131,0,0,18:01:42,180710_1
805,180710_190138,0,0,18:01:49,180710_1
806,180710_190144,0,0,18:01:54,180710_1
807,180710_190149,0,0,18:02:00,180710_1
808,180710_190155,0,0,18:02:05,180710_1
809,180710_190200,0,0,18:02:11,180710_1
810,180710_190208,0,0,18:02:19,180710_1
811,180710_190247,0,0,18:02:58,180710_1
812,180710_191303,0,0,18:13:13,180710_1
813,180710_191308,1,4,18:13:18,180710_1
814,180710_191314,0,0,18:13:24,180710_1
815,180710_191320,0,0,18:13:31,180710_1
816,180710_191330,0,0,18:13:41,180710_1
817,180710_191337,0,0,18:13:48,180710_1
818,180710_191344,0,0,18:13:55,180710_1
819,180710_191351,0,0,18:14:02,180710_1
820,180710_191400,0,0,18:14:10,180710_1
821,180710_191405,0,0,18:14:16,180710_1
822,180710_191411,0,0,18:14:21,180710_1
823,180710_191417,0,0,18:14:27,180710_1
824,180710_191458,0,0,18:15:09,180710_1
825,180710_191504,0,0,18:15:15,180710_1
826,180710_191512,0,0,18:15:22,180710_1
827,180710_191518,0,0,18:15:28,180710_1
828,180710_191524,0,0,18:15:35,180710_1
829,180710_191532,0,0,18:15:43,180710_1
830,180710_191539,0,0,18:15:49,180710_1
831,180710_191545,0,0,18:15:55,180710_1
832,180710_191550,0,0,18:16:01,180710_1
833,180710_191559,0,0,18:16:10,180710_1
834,180710_191609,0,0,18:16:19,180710_1
835,180710_192503,0,0,18:25:13,180710_1
836,180710_192508,0,0,18:25:19,180710_1
837,180710_192514,0,0,18:25:24,180710_1
838,180710_192519,0,0,18:25:30,180710_1
839,180710_192525,1,1,18:25:36,180710_1
840,180710_192532,0,0,18:25:42,180710_1
841,180710_192653,0,0,18:25:51,180710_1
842,180710_192657,0,0,18:27:04,180710_1
843,180710_192703,0,0,18:27:14,180710_1
844,180710_192710,0,0,18:27:21,180710_1
845,180710_192718,0,0,18:27:28,180710_1
846,180710_192725,0,0,18:27:35,180710_1
847,180710_192730,0,0,18:27:41,180710_1
848,180710_192739,0,0,18:27:49,180710_1
849,180710_192746,0,0,18:27:56,180710_1
850,180710_192752,0,0,18:28:03,180710_1
851,180710_192759,0,0,18:28:10,180710_1
852,180710_192805,0,0,18:28:16,180710_1
853,180710_193703,0,0,18:37:13,180710_1
854,180710_193708,0,0,18:37:18,180710_1
855,180710_193713,0,0,18:37:24,180710_1
856,180710_193722,1,4,18:37:33,180710_1
857,180710_193728,1,3,18:37:38,180710_1
858,180710_193733,1,1,18:37:44,180710_1
859,180710_193741,0,0,18:37:52,180710_1
860,180710_193747,0,0,18:37:58,180710_1
861,180710_193753,0,0,18:38:04,180710_1
862,180710_193759,0,0,18:38:09,180710_1
863,180710_193805,0,0,18:38:16,180710_1
864,180710_193815,0,0,18:38:25,180710_1
865,180710_193856,0,0,18:39:06,180710_1
866,180710_193901,0,0,18:39:12,180710_1
867,180710_193907,0,0,18:39:17,180710_1
868,180710_193912,0,0,18:39:23,180710_1
869,180710_193918,0,0,18:39:29,180710_1
870,180710_193924,0,0,18:39:34,180710_1
871,180710_193931,0,0,18:39:42,180710_1
872,180710_193937,0,0,18:39:48,180710_1
873,180710_193944,0,0,18:39:55,180710_1
874,180710_193951,0,0,18:40:01,180710_1
875,180710_193957,0,0,18:40:07,180710_1
876,180710_194002,0,0,18:40:13,180710_1
877,180710_194903,0,0,18:49:13,180710_1
878,180710_194908,0,0,18:49:18,180710_1
879,180710_194913,0,0,18:49:24,180710_1
880,180710_194919,0,0,18:49:30,180710_1
881,180710_194925,0,0,18:49:35,180710_1
882,180710_194932,0,0,18:49:42,180710_1
883,180710_194939,0,0,18:49:50,180710_1
884,180710_194947,0,0,18:49:58,180710_1
885,180710_194956,0,0,18:50:06,180710_1
886,180710_195002,0,0,18:50:12,180710_1
887,180710_195007,0,0,18:50:18,180710_1
888,180710_195013,0,0,18:50:24,180710_1
889,180710_195059,0,0,18:51:10,180710_1
890,180710_195104,0,0,18:51:15,180710_1
891,180710_195110,0,0,18:51:21,180710_1
892,180710_195117,0,0,18:51:28,180710_1
893,180710_195124,0,0,18:51:35,180710_1
894,180710_195131,0,0,18:51:42,180710_1
895,180710_195138,0,0,18:51:49,180710_1
896,180710_195145,0,0,18:51:56,180710_1
897,180710_195151,0,0,18:52:02,180710_1
898,180710_195157,0,0,18:52:08,180710_1
899,180710_195203,0,0,18:52:13,180710_1
900,180710_195208,0,0,18:52:19,180710_1
901,180710_200103,0,0,19:01:13,180710_1
902,180710_200110,0,0,19:01:20,180710_1
903,180710_200117,1,39,19:01:27,180710_1
904,180710_200124,1,11,19:01:34,180710_1
905,180710_200134,0,0,19:01:44,180710_1
906,180710_200142,0,0,19:01:52,180710_1
907,180710_200149,0,0,19:01:59,180710_1
908,180710_200156,0,0,19:02:06,180710_1
909,180710_200204,0,0,19:02:15,180710_1
910,180710_200212,1,1,19:02:22,180710_1
911,180710_200253,1,0,19:02:30,180710_1
912,180710_200257,0,0,19:03:04,180710_1
913,180710_200303,0,0,19:03:13,180710_1
914,180710_200311,0,0,19:03:21,180710_1
915,180710_200321,0,0,19:03:31,180710_1
916,180710_200329,0,0,19:03:39,180710_1
917,180710_200336,0,0,19:03:46,180710_1
918,180710_200343,0,0,19:03:53,180710_1
919,180710_200351,0,0,19:04:01,180710_1
920,180710_200359,0,0,19:04:09,180710_1
921,180710_200406,0,0,19:04:16,180710_1
922,180710_201303,0,0,19:13:13,180710_1
923,180710_201309,0,0,19:13:20,180710_1
924,180710_201316,0,0,19:13:27,180710_1
925,180710_201329,0,0,19:13:39,180710_1
926,180710_201337,0,0,19:13:47,180710_1
927,180710_201344,0,0,19:13:54,180710_1
928,180710_201351,0,0,19:14:01,180710_1
929,180710_201400,0,0,19:14:10,180710_1
930,180710_201407,0,0,19:14:17,180710_1
931,180710_201414,0,0,19:14:24,180710_1
932,180710_201455,0,0,19:14:32,180710_1
933,180710_201459,0,0,19:15:06,180710_1
934,180710_201505,0,0,19:15:15,180710_1
935,180710_201515,0,0,19:15:25,180710_1
936,180710_201523,0,0,19:15:33,180710_1
937,180710_201533,0,0,19:15:43,180710_1
938,180710_201540,0,0,19:15:50,180710_1
939,180710_201550,0,0,19:16:00,180710_1
940,180710_201558,0,0,19:16:08,180710_1
941,180710_201606,0,0,19:16:17,180710_1
942,180710_202503,0,0,19:25:13,180710_1
943,180710_202510,0,0,19:25:20,180710_1
944,180710_202517,0,0,19:25:27,180710_1
945,180710_202527,0,0,19:25:37,180710_1
946,180710_202535,0,0,19:25:45,180710_1
947,180710_202542,0,0,19:25:52,180710_1
948,180710_202550,0,0,19:26:00,180710_1
949,180710_202558,0,0,19:26:08,180710_1
950,180710_202605,0,0,19:26:16,180710_1
951,180710_202615,0,0,19:26:26,180710_1
952,180710_202659,0,0,19:27:09,180710_1
953,180710_202706,0,0,19:27:16,180710_1
954,180710_202713,0,0,19:27:23,180710_1
955,180710_202726,0,0,19:27:36,180710_1
956,180710_202733,0,0,19:27:44,180710_1
957,180710_202740,0,0,19:27:50,180710_1
958,180710_202747,0,0,19:27:58,180710_1
959,180710_202756,0,0,19:28:06,180710_1
960,180710_202804,0,0,19:28:14,180710_1
961,180710_203704,1,0,19:37:14,180710_1
962,180710_203712,0,0,19:37:22,180710_1
963,180710_203720,0,0,19:37:30,180710_1
964,180710_203729,0,0,19:37:39,180710_1
965,180710_203737,0,0,19:37:47,180710_1
966,180710_203745,0,0,19:37:55,180710_1
967,180710_203753,0,0,19:38:03,180710_1
968,180710_203801,0,0,19:38:11,180710_1
969,180710_203810,0,0,19:38:20,180710_1
970,180710_203856,0,0,19:38:28,180710_1
971,180710_203900,0,0,19:39:07,180710_1
972,180710_203907,0,0,19:39:17,180710_1
973,180710_203915,0,0,19:39:25,180710_1
974,180710_203923,0,0,19:39:33,180710_1
975,180710_203932,0,0,19:39:42,180710_1
976,180710_203940,0,0,19:39:50,180710_1
977,180710_203948,0,0,19:39:58,180710_1
978,180710_203956,0,0,19:40:06,180710_1
979,180710_204004,0,0,19:40:14,180710_1
980,180710_204903,0,0,19:49:13,180710_1
981,180710_204912,0,0,19:49:22,180710_1
982,180710_204920,0,0,19:49:30,180710_1
983,180710_204930,0,0,19:49:40,180710_1
984,180710_204941,0,0,19:49:51,180710_1
985,180710_204949,0,0,19:49:59,180710_1
986,180710_205002,0,0,19:50:12,180710_1
987,180710_205010,0,0,19:50:20,180710_1
988,180710_205101,0,0,19:50:28,180710_1
989,180710_205104,0,0,19:51:12,180710_1
990,180710_205111,0,0,19:51:21,180710_1
991,180710_205120,0,0,19:51:30,180710_1
992,180710_205129,0,0,19:51:39,180710_1
0,180711_111528,0,0,10:15:38,180711_1
1,180711_111533,0,0,10:15:44,180711_1
2,180711_111541,0,0,10:15:52,180711_1
3,180711_111550,0,0,10:16:00,180711_1
4,180711_111556,0,0,10:16:06,180711_1
5,180711_111601,0,0,10:16:12,180711_1
6,180711_111607,0,0,10:16:18,180711_1
7,180711_112503,0,0,10:25:13,180711_1
8,180711_112509,0,0,10:25:20,180711_1
9,180711_112516,0,0,10:25:27,180711_1
10,180711_112523,0,0,10:25:33,180711_1
11,180711_112530,0,0,10:25:41,180711_1
12,180711_112536,0,0,10:25:47,180711_1
13,180711_112542,0,0,10:25:53,180711_1
14,180711_112653,1,1,10:25:58,180711_1
15,180711_112659,1,1,10:27:09,180711_1
16,180711_112704,1,1,10:27:15,180711_1
17,180711_112710,1,1,10:27:20,180711_1
18,180711_112718,0,0,10:27:29,180711_1
19,180711_112724,0,0,10:27:35,180711_1
20,180711_112732,0,0,10:27:43,180711_1
21,180711_112742,0,0,10:27:52,180711_1
22,180711_112749,0,0,10:28:00,180711_1
23,180711_112755,0,0,10:28:06,180711_1
24,180711_112803,0,0,10:28:14,180711_1
25,180711_113703,1,1,10:37:13,180711_1
26,180711_113708,0,0,10:37:19,180711_1
27,180711_113714,0,0,10:37:24,180711_1
28,180711_113722,1,1,10:37:33,180711_1
29,180711_113728,0,0,10:37:38,180711_1
30,180711_113735,1,6,10:37:46,180711_1
31,180711_113742,1,5,10:37:52,180711_1
32,180711_113747,0,0,10:37:58,180711_1
33,180711_113753,0,0,10:38:04,180711_1
34,180711_113801,0,0,10:38:12,180711_1
35,180711_113808,0,0,10:38:19,180711_1
36,180711_113815,0,0,10:38:26,180711_1
37,180711_113857,1,1,10:39:08,180711_1
38,180711_113904,1,1,10:39:14,180711_1
39,180711_113909,0,0,10:39:20,180711_1
40,180711_113919,0,0,10:39:29,180711_1
41,180711_113925,0,0,10:39:35,180711_1
42,180711_113934,1,1,10:39:44,180711_1
43,180711_113939,1,1,10:39:50,180711_1
44,180711_113947,0,0,10:39:57,180711_1
45,180711_113954,0,0,10:40:05,180711_1
46,180711_114000,1,1,10:40:11,180711_1
47,180711_114006,1,1,10:40:16,180711_1
48,180711_114903,0,0,10:49:13,180711_1
49,180711_114908,0,0,10:49:19,180711_1
50,180711_114914,0,0,10:49:24,180711_1
51,180711_114920,0,0,10:49:30,180711_1
52,180711_114925,0,0,10:49:36,180711_1
53,180711_114931,0,0,10:49:41,180711_1
54,180711_114939,0,0,10:49:49,180711_1
55,180711_114944,1,1,10:49:55,180711_1
56,180711_114950,1,1,10:50:01,180711_1
57,180711_114959,0,0,10:50:09,180711_1
58,180711_115007,0,0,10:50:17,180711_1
59,180711_115012,0,0,10:50:23,180711_1
60,180711_115055,0,0,10:51:06,180711_1
61,180711_115102,0,0,10:51:13,180711_1
62,180711_115108,0,0,10:51:18,180711_1
63,180711_115116,0,0,10:51:27,180711_1
64,180711_120103,0,0,11:01:13,180711_1
65,180711_120108,0,0,11:01:18,180711_1
66,180711_120113,0,0,11:01:24,180711_1
67,180711_120253,0,0,11:01:29,180711_1
68,180711_120259,0,0,11:03:04,180711_1
69,180711_120306,0,0,11:03:16,180711_1
70,180711_120311,0,0,11:03:22,180711_1
71,180711_120317,1,1,11:03:27,180711_1
72,180711_120324,1,0,11:03:34,180711_1
73,180711_120332,1,1,11:03:43,180711_1
74,180711_120339,0,0,11:03:50,180711_1
75,180711_120345,0,0,11:03:56,180711_1
76,180711_120354,0,0,11:04:05,180711_1
77,180711_120400,0,0,11:04:11,180711_1
78,180711_120408,0,0,11:04:19,180711_1
79,180711_121302,0,0,11:13:12,180711_1
80,180711_121307,0,0,11:13:18,180711_1
81,180711_121314,0,0,11:13:25,180711_1
82,180711_121320,0,0,11:13:30,180711_1
83,180711_121326,0,0,11:13:37,180711_1
84,180711_121333,0,0,11:13:44,180711_1
85,180711_121339,0,0,11:13:50,180711_1
86,180711_121347,0,0,11:13:58,180711_1
87,180711_121353,0,0,11:14:03,180711_1
88,180711_121358,0,0,11:14:09,180711_1
89,180711_121406,0,0,11:14:17,180711_1
90,180711_121414,1,3,11:14:24,180711_1
91,180711_121500,0,0,11:15:11,180711_1
92,180711_121505,0,0,11:15:16,180711_1
93,180711_121511,0,0,11:15:21,180711_1
94,180711_121518,0,0,11:15:29,180711_1
95,180711_121525,0,0,11:15:36,180711_1
96,180711_121532,0,0,11:15:43,180711_1
97,180711_121538,0,0,11:15:48,180711_1
98,180711_121545,0,0,11:15:55,180711_1
99,180711_121552,0,0,11:16:03,180711_1
100,180711_121558,0,0,11:16:09,180711_1
101,180711_121605,0,0,11:16:15,180711_1
102,180711_121610,0,0,11:16:21,180711_1
103,180711_122503,0,0,11:25:13,180711_1
104,180711_122508,0,0,11:25:18,180711_1
105,180711_122513,0,0,11:25:24,180711_1
106,180711_122519,0,0,11:25:30,180711_1
107,180711_122525,0,0,11:25:35,180711_1
108,180711_122530,0,0,11:25:41,180711_1
109,180711_122539,0,0,11:25:50,180711_1
110,180711_122545,0,0,11:25:56,180711_1
111,180711_122551,0,0,11:26:01,180711_1
112,180711_122558,0,0,11:26:09,180711_1
113,180711_122606,0,0,11:26:17,180711_1
114,180711_122615,0,0,11:26:26,180711_1
115,180711_122654,0,0,11:27:05,180711_1
116,180711_122659,0,0,11:27:10,180711_1
117,180711_122705,0,0,11:27:16,180711_1
118,180711_122711,1,1,11:27:22,180711_1
119,180711_122717,1,14,11:27:28,180711_1
120,180711_122723,1,4,11:27:34,180711_1
121,180711_122729,0,0,11:27:40,180711_1
122,180711_122736,0,0,11:27:47,180711_1
123,180711_122746,0,0,11:27:56,180711_1
124,180711_122751,0,0,11:28:02,180711_1
125,180711_122759,0,0,11:28:10,180711_1
126,180711_122805,0,0,11:28:15,180711_1
127,180711_123703,0,0,11:37:13,180711_1
128,180711_123709,0,0,11:37:20,180711_1
129,180711_123715,0,0,11:37:25,180711_1
130,180711_123724,0,0,11:37:35,180711_1
131,180711_123732,0,0,11:37:43,180711_1
132,180711_123739,1,5,11:37:50,180711_1
133,180711_123746,1,1,11:37:57,180711_1
134,180711_123752,0,0,11:38:02,180711_1
135,180711_123801,0,0,11:38:12,180711_1
136,180711_123807,1,22,11:38:18,180711_1
